path_length,expanded_nodes_num
98.08326112068517,1389
50.0416305603426,486
151.04163056034258,1133
51.18376618407354,374
95.0538238691623,810
19.89949493661167,46
77.0832611206852,747
61.11269837220807,273
87.8406204335659,920
13.485281374238571,36
288.08326112068545,1328
52.01219330881973,228
63.66904755831211,360
61.18376618407354,262
56.455844122715696,446
130.50966799187796,1713
262.5269119345813,1110
82.59797974644664,549
56.94112549695426,553
70.42640687119281,315
144.30865786510137,782
96.91168824543138,726
67.59797974644663,523
53.18376618407355,624
60.76955262170045,461
110.25483399593898,982
67.32590180780447,611
137.62741699796953,1578
97.08326112068518,856
158.59797974644664,1383
69.6690475583121,415
73.01219330881973,443
142.18376618407356,1503
98.22539674441612,1276
86.63961030678921,354
134.84062043356587,731
79.11269837220806,415
89.31370849898474,141
53.62741699796952,279
77.18376618407353,341
75.254833995939,636
48.14213562373095,173
91.42640687119281,465
75.42640687119281,394
64.59797974644664,499
64.18376618407355,521
43.213203435596434,440
65.76955262170046,258
66.25483399593901,576
61.426406871192825,396
53.284271247461874,104
138.04163056034258,1082
63.69848480983497,399
51.4558441227157,207
92.08326112068518,1075
45.28427124746189,163
111.53910524340085,1263
69.76955262170046,418
65.52691193458116,378
14.899494936611667,37
240.25483399593926,1033
28.970562748477146,92
265.22539674441634,2104
148.55634918610406,1013
60.769552621700434,291
118.32590180780447,1164
206.71067811865498,2285
59.0416305603426,149
25.970562748477146,95
85.98275605729684,1103
52.455844122715696,252
66.01219330881973,280
103.36753236814702,565
174.32590180780454,1991
108.18376618407352,1062
65.8406204335659,520
56.01219330881973,257
20.55634918610405,82
58.76955262170044,185
68.69848480983498,900
78.25483399593898,1000
82.01219330881972,596
84.74011537017756,1224
76.76955262170043,977
97.66904755831209,583
43.384776310850235,348
69.42640687119282,625
96.84062043356592,608
190.21320343559643,1233
58.59797974644664,203
109.59797974644663,1320
65.18376618407353,416
86.66904755831209,256
104.14213562373094,962
81.32590180780447,976
47.0416305603426,149
61.769552621700434,548
81.74011537017756,400
105.56854249492373,499
112.01219330881972,1417
83.01219330881972,824
217.32590180780468,1667
102.38477631085021,890
71.18376618407352,562
87.15432893255064,704
38.21320343559643,78
67.0832611206852,311
76.52691193458115,643
80.52691193458118,1103
87.63961030678921,325
82.01219330881972,1000
72.84062043356592,284
25.213203435596434,56
191.6690475583122,1649
54.28427124746189,101
71.35533905932735,617
78.39696961966993,611
48.52691193458118,302
66.76955262170046,663
86.74011537017756,440
78.59797974644663,1018
93.91168824543136,348
68.25483399593901,607
152.46803743153555,1714
48.45584412271571,304
69.01219330881972,245
62.21320343559641,485
79.52691193458115,961
53.455844122715696,237
91.66904755831207,681
35.45584412271572,106
62.112698372208065,276
47.11269837220809,243
33.31370849898477,224
103.39696961966992,734
58.870057685088796,843
57.52691193458115,109
86.08326112068518,384
203.1837661840737,1173
176.4264068711929,1477
81.32590180780446,609
158.84062043356596,1482
74.59797974644663,829
56.69848480983497,491
54.455844122715696,331
175.9116882454316,1368
67.11269837220806,298
86.21320343559638,195
59.35533905932736,391
60.11269837220807,143
53.355339059327356,443
69.76955262170044,311
74.0121933088197,1735
102.14213562373092,542
104.45584412271567,482
70.91168824543138,568
98.42640687119278,956
80.79898987322332,546
82.42640687119281,1029
146.74011537017768,1174
103.91168824543136,1433
50.769552621700456,112
72.94112549695424,383
186.35533905932755,616
59.35533905932735,179
78.76955262170044,466
15.313708498984763,24
154.59797974644673,1779
78.98275605729684,484
48.79898987322332,260
115.11269837220803,792
77.18376618407353,587
102.38477631085021,459
56.28427124746189,346
83.0832611206852,626
67.59797974644664,203
92.28427124746187,652
73.94112549695426,486
90.63961030678921,883
67.6690475583121,297
48.94112549695427,249
78.01219330881972,410
49.11269837220808,349
66.0832611206852,608
67.42640687119281,567
215.4264068711929,1651
78.254833995939,494
90.39696961966993,404
69.59797974644663,428
329.15432893255087,2297
27.55634918610405,318
64.69848480983498,399
34.55634918610405,269
67.35533905932735,306
30.213203435596434,81
37.970562748477136,71
51.35533905932736,194
51.87005768508879,279
63.94112549695427,471
79.76955262170046,615
32.45584412271572,102
58.76955262170044,437
47.941125496954264,124
55.18376618407354,334
53.01219330881974,645
110.94112549695426,815
59.76955262170045,662
55.11269837220807,206
103.6274169979695,681
56.0416305603426,269
53.11269837220808,414
57.14213562373095,351
106.87005768508877,531
173.08326112068528,2902
59.4558441227157,160
78.91168824543138,574
83.49747468305827,545
67.8700576850888,446
72.76955262170046,241
101.31370849898474,231
60.69848480983498,370
207.66904755831223,1796
61.35533905932735,252
50.941125496954264,288
77.25483399593901,643
26.970562748477146,55
26.62741699796953,38
62.18376618407354,191
38.8700576850888,104
73.254833995939,804
104.45584412271566,568
46.79898987322332,440
56.69848480983498,566
67.01219330881973,479
70.254833995939,1012
123.52691193458115,2017
31.970562748477146,263
90.74011537017755,808
55.52691193458118,495
41.55634918610405,333
40.284271247461895,126
117.28427124746185,718
63.01219330881972,376
66.69848480983498,385
74.35533905932733,327
65.25483399593901,862
57.041630560342604,315
151.82337649086287,1720
90.31370849898474,682
59.11269837220806,230
44.38477631085024,305
61.35533905932734,276
57.52691193458118,1131
79.91168824543136,832
76.11269837220806,516
56.4558441227157,293
92.18376618407352,650
77.08326112068518,1483
182.84062043356602,1536
148.63961030678928,2333
68.0416305603426,368
62.941125496954264,230
30.798989873223338,131
127.18376618407349,420
49.041630560342604,249
47.28427124746189,310
63.76955262170044,416
94.32590180780446,1098
49.970562748477136,409
55.01219330881974,456
108.98275605729683,569
113.28427124746187,1115
62.52691193458117,136
26.72792206135786,187
69.69848480983498,389
68.11269837220807,677
49.35533905932736,329
48.55634918610404,283
28.384776310850242,44
135.8700576850888,1664
29.384776310850242,276
71.18376618407353,435
62.35533905932735,166
80.18376618407352,1431
268.6690475583123,1795
48.79898987322333,430
52.11269837220808,192
69.28427124746187,526
112.11269837220806,881
66.62741699796948,367
54.69848480983498,116
45.4558441227157,388
67.69848480983497,404
80.08326112068518,851
101.29646455628158,901
82.35533905932733,353
74.94112549695426,689
63.627416997969505,369
52.355339059327356,323
78.98275605729684,528
73.91168824543136,1093
54.45584412271569,489
120.28427124746187,1188
64.87005768508878,350
46.79898987322333,123
65.94112549695426,155
47.79898987322331,273
58.35533905932736,481
162.56854249492395,1324
96.11269837220806,1126
269.22539674441646,1957
58.526911934581165,440
173.01219330881977,1151
42.4558441227157,216
233.74011537017782,1839
195.84062043356602,1518
69.76955262170044,1382
260.3259018078047,1644
72.66904755831209,710
23.55634918610405,44
60.6690475583121,252
37.45584412271571,348
50.284271247461874,229
37.112698372208094,191
78.254833995939,366
60.69848480983497,302
33.627416997969526,60
173.08326112068534,1360
61.35533905932735,215
76.32590180780448,647
38.8700576850888,101
102.49747468305826,286
58.52691193458116,345
145.94112549695433,718
59.6274169979695,366
103.59797974644663,956
42.041630560342625,240
61.183766184073534,224
68.66904755831209,289
73.35533905932735,570
55.21320343559643,368
51.970562748477136,156
28.656854249492383,251
67.69848480983498,365
71.52691193458116,271
185.6396103067893,2911
92.56854249492372,790
74.76955262170043,509
63.35533905932734,551
58.355339059327356,433
64.254833995939,754
62.526911934581136,303
89.2132034355964,449
119.59797974644661,1505
44.970562748477136,372
43.142135623730944,293
150.01219330881986,831
50.35533905932736,265
52.69848480983498,160
65.69848480983498,215
142.25483399593907,1635
49.38477631085023,176
48.384776310850235,103
59.18376618407354,285
63.254833995939,415
238.66904755831217,1848
122.45584412271567,1104
76.15432893255065,547
84.39696961966993,666
51.11269837220809,253
43.727922061357845,326
71.11269837220806,456
119.18376618407353,1296
44.11269837220808,236
64.254833995939,653
82.0832611206852,392
87.91168824543136,515
179.2253967444163,1626
56.769552621700456,220
112.79898987322329,615
55.627416997969505,228
35.14213562373095,94
32.213203435596434,62
68.01219330881972,672
83.98275605729684,1196
30.55634918610405,61
107.32590180780444,2482
39.31370849898477,217
95.55634918610403,372
79.42640687119281,380
53.21320343559643,437
71.76955262170043,538
53.94112549695426,619
174.88225099390863,2292
68.25483399593901,362
44.21320343559643,351
56.18376618407354,363
54.284271247461874,216
71.59797974644663,402
61.52691193458117,296
200.49747468305839,1768
92.21320343559641,1024
66.49747468305829,565
68.25483399593901,305
87.42640687119281,1038
35.627416997969526,65
138.91168824543135,1687
55.698484809834966,256
84.42640687119281,917
66.6690475583121,279
132.76955262170043,1194
54.11269837220807,682
101.15432893255063,826
64.52691193458116,170
161.05382386916256,1104
64.76955262170043,277
74.8406204335659,620
84.18376618407353,898
314.46803743153566,2393
55.69848480983498,311
74.35533905932735,463
185.45584412271575,1169
99.18376618407352,814
78.74011537017758,817
67.45584412271569,208
93.91168824543136,357
60.0832611206852,309
57.941125496954264,376
63.769552621700434,446
235.2548339959393,1233
66.18376618407353,501
81.56854249492375,763
45.698484809834994,104
72.74011537017756,412
48.4558441227157,249
66.84062043356592,414
215.3553390593275,1319
98.88225099390847,758
75.42640687119281,368
52.52691193458117,137
40.698484809834994,281
67.69848480983497,279
63.01219330881972,202
49.28427124746189,505
47.69848480983499,367
75.59797974644663,661
187.94112549695444,945
96.4680374315354,929
128.62741699796948,1062
48.455844122715696,271
69.28427124746189,421
112.69848480983495,474
72.32590180780447,246
38.970562748477136,207
95.46803743153541,835
242.9116882454316,1966
51.870057685088796,99
123.87005768508877,989
191.46803743153555,1982
64.87005768508878,357
40.21320343559643,287
21.55634918610405,31
97.31370849898475,1076
58.42640687119284,279
60.59797974644664,297
89.08326112068518,951
74.56854249492375,763
41.698484809834994,352
65.69848480983498,285
115.6274169979695,1116
84.8406204335659,1245
187.15432893255075,2137
190.45584412271575,1300
65.28427124746186,355
121.76955262170044,1257
78.39696961966995,812
71.74011537017758,524
51.52691193458118,227
70.11269837220806,614
54.45584412271569,138
48.35533905932736,180
65.35533905932735,536
81.97056274847714,250
47.28427124746189,262
82.84062043356592,482
60.01219330881973,446
47.455844122715696,379
163.32590180780448,1991
43.627416997969505,107
33.72792206135786,146
68.76955262170044,664
47.698484809834994,407
53.840620433565924,244
218.08326112068545,1683
89.56854249492375,419
77.52691193458115,550
82.98275605729684,717
39.31370849898476,145
112.45584412271567,860
84.59797974644663,268
39.97056274847714,270
75.42640687119282,198
86.42640687119281,834
127.69848480983495,685
55.52691193458117,456
51.284271247461874,96
49.941125496954264,327
144.66904755831217,1696
67.84062043356592,634
126.01219330881969,1638
147.0660171779821,1339
28.798989873223338,83
30.384776310850242,94
44.87005768508878,204
78.42640687119281,602
51.52691193458117,246
75.56854249492375,515
52.870057685088796,489
85.94112549695424,649
69.94112549695426,468
91.98275605729684,698
91.97056274847714,948
58.698484809834966,464
64.65685424949237,264
47.870057685088796,127
57.384776310850214,379
66.69848480983498,349
169.05382386916253,2001
53.69848480983498,491
83.18376618407352,836
37.87005768508881,293
59.69848480983497,450
122.32590180780444,1663
80.69848480983497,468
80.94112549695426,1011
72.08326112068518,547
38.21320343559642,83
53.870057685088796,240
54.11269837220808,680
129.3969696196699,1039
52.355339059327356,210
84.74011537017755,440
111.11269837220806,1096
24.970562748477146,50
60.35533905932735,241
66.94112549695426,213
105.81118318204301,1123
86.74011537017756,469
43.35533905932736,100
43.35533905932737,239
90.46803743153541,709
84.49747468305829,333
162.76955262170054,1105
94.81118318204301,553
51.2842712474619,80
40.4558441227157,286
162.35533905932743,1350
73.94112549695426,510
47.62741699796952,121
71.59797974644664,453
58.52691193458118,598
40.87005768508881,343
58.597979746446626,316
125.55634918610401,604
118.28427124746186,1134
70.94112549695426,417
71.74011537017756,814
37.798989873223334,197
50.45584412271572,422
56.21320343559642,435
68.01219330881973,435
74.42640687119282,489
78.74011537017756,1716
56.526911934581165,159
47.31370849898477,374
71.01219330881973,599
179.15432893255087,2086
151.4264068711928,1910
61.28427124746188,217
36.213203435596434,451
92.31370849898474,359
97.84062043356589,705
49.35533905932736,403
82.69848480983495,744
72.59797974644663,253
43.79898987322332,281
44.384776310850235,259
67.4558441227157,390
80.254833995939,689
86.0121933088197,457
95.0832611206852,743
64.52691193458118,386
48.69848480983498,174
46.455844122715696,149
42.798989873223334,281
45.55634918610404,443
75.6690475583121,942
97.49747468305827,671
92.254833995939,754
186.87005768508882,817
53.627416997969505,360
62.04163056034258,305
140.2375900532359,1370
55.213203435596405,206
77.08326112068518,914
42.21320343559642,339
240.39696961967013,2311
161.5269119345812,975
46.62741699796952,459
64.11269837220807,328
73.42640687119282,243
43.21320343559643,162
155.42640687119282,1762
86.4264068711928,809
75.91168824543138,492
64.59797974644664,488
204.74011537017782,2040
216.81118318204327,2181
67.69848480983498,521
49.4558441227157,195
71.0121933088197,350
63.59797974644663,508
50.4558441227157,276
83.59797974644663,286
230.29646455628188,2119
65.18376618407353,320
72.6274169979695,251
61.112698372208065,444
94.42640687119281,438
38.04163056034262,140
101.29646455628158,833
105.39696961966992,2603
61.94112549695426,177
47.69848480983498,249
46.87005768508879,281
96.38477631085023,554
66.87005768508878,367
60.69848480983498,204
69.69848480983498,610
51.28427124746188,524
61.69848480983498,230
70.52691193458116,264
58.69848480983497,396
140.01219330881975,1377
94.22539674441612,1191
76.25483399593901,746
71.8406204335659,858
75.76955262170044,649
68.42640687119281,809
118.72792206135783,862
78.01219330881972,955
64.35533905932735,637
59.76955262170045,361
54.04163056034261,496
48.627416997969505,425
25.72792206135786,78
43.04163056034261,174
34.79898987322334,109
60.526911934581165,686
60.0416305603426,668
109.12489168102776,712
180.66904755831223,1999
60.35533905932736,265
52.76955262170045,354
57.35533905932735,259
59.426406871192825,353
179.76955262170048,1429
61.69848480983499,911
84.98275605729684,688
79.98275605729684,330
41.35533905932737,246
120.43860018001249,1202
44.35533905932736,295
58.66904755831211,431
63.35533905932735,244
61.355339059327356,506
75.42640687119281,636
58.69848480983498,223
63.012193308819725,330
200.74011537017776,2284
75.254833995939,512
83.81118318204302,310
50.69848480983498,510
69.52691193458115,456
40.45584412271572,119
52.28427124746189,234
105.32590180780444,2101
69.18376618407353,380
67.25483399593901,508
49.11269837220808,403
49.284271247461895,227
88.2132034355964,434
70.11269837220806,285
69.35533905932735,689
136.9411254969543,1126
47.11269837220809,174
82.45584412271567,284
91.15432893255064,923
79.59797974644664,491
39.21320343559643,223
44.14213562373095,184
97.81118318204302,462
92.56854249492373,1186
240.7695526217006,1941
179.1837661840736,948
58.142135623730944,214
71.49747468305827,363
64.18376618407355,367
131.6274169979695,1576
144.69848480983507,1116
71.08326112068518,457
111.12489168102776,1167
173.08326112068528,1909
79.76955262170044,649
82.66904755831209,338
96.66904755831207,801
236.1543289325509,2297
96.14213562373094,587
44.62741699796951,441
180.35533905932743,1405
68.59797974644664,613
84.66904755831209,528
65.87005768508878,508
41.4558441227157,197
113.5979797464466,1073
60.35533905932735,417
72.11269837220807,352
42.21320343559641,189
66.76955262170044,501
83.98275605729684,386
81.0416305603426,436
183.18376618407368,1291
130.08326112068517,1577
24.313708498984766,187
89.91168824543138,1006
78.52691193458115,503
132.92388155425107,1037
120.94112549695424,1108
73.91168824543138,657
60.69848480983497,249
76.49747468305829,967
65.01219330881973,537
35.87005768508881,117
46.284271247461895,402
94.62741699796949,823
41.89949493661166,266
88.42640687119281,552
87.71067811865468,737
75.8406204335659,500
98.56854249492373,765
61.18376618407355,500
77.52691193458115,331
84.98275605729684,891
113.02438661763941,848
54.11269837220808,305
55.45584412271569,222
92.81118318204302,778
48.38477631085023,260
44.2842712474619,396
172.556349186104,1454
81.56854249492375,763
92.45584412271567,443
50.38477631085023,212
166.91168824543144,1780
62.76955262170044,751
66.42640687119282,467
36.627416997969526,67
28.798989873223338,64
73.94112549695424,526
68.42640687119281,283
117.52691193458115,722
87.63961030678921,417
60.11269837220807,235
98.35533905932732,319
151.91168824543152,1765
70.94112549695426,362
55.627416997969505,244
53.627416997969505,104
89.63961030678921,979
112.1837661840735,1197
67.11269837220807,299
74.32590180780447,563
60.69848480983498,335
55.18376618407354,447
80.49747468305829,1017
87.66904755831209,616
150.35533905932743,680
68.94112549695426,454
169.22539674441617,1874
87.22539674441612,321
112.53910524340084,1192
106.94112549695424,869
84.91168824543136,526
145.4558441227157,1205
58.18376618407355,444
177.66904755831223,1306
64.11269837220807,270
64.52691193458115,173
61.11269837220807,236
115.85281374238559,1172
85.98275605729684,913
50.11269837220809,446
44.69848480983499,298
65.01219330881973,501
56.69848480983498,243
37.04163056034261,72
75.01219330881972,541
45.627416997969526,295
119.11269837220804,672
21.970562748477146,34
40.62741699796951,268
52.97056274847713,286
49.970562748477136,239
65.8700576850888,320
75.38477631085023,564
77.15432893255065,405
34.55634918610406,66
105.4386001800125,602
94.88225099390849,457
168.98275605729697,2175
97.65685424949237,1051
66.94112549695426,503
54.284271247461895,450
53.62741699796952,669
201.66904755831226,1278
67.66904755831209,405
216.42640687119297,1901
133.50966799187802,1070
81.18376618407353,657
73.25483399593901,1671
75.91168824543138,202
59.76955262170045,606
33.72792206135786,251
115.66904755831209,1126
86.59797974644663,1169
80.89949493661165,482
52.35533905932736,265
57.21320343559641,460
137.7401153701776,708
76.98275605729684,451
154.15432893255078,1796
168.8111831820432,1489
71.87005768508877,444
66.28427124746187,310
72.42640687119282,704
44.8700576850888,280
89.49747468305827,759
240.18376618407368,1671
68.69848480983497,556
155.08326112068522,1323
86.52691193458115,675
54.01219330881973,536
56.870057685088796,227
83.76955262170043,586
58.526911934581165,144
66.45584412271569,178
34.284271247461916,275
77.254833995939,394
55.526911934581165,420
45.112698372208094,192
38.21320343559643,402
96.76955262170041,641
215.1543289325508,1568
63.526911934581165,692
58.52691193458116,301
96.79898987322329,370
34.72792206135786,294
80.35533905932735,836
74.91168824543138,1127
108.87005768508875,1248
48.21320343559643,163
37.798989873223334,169
62.94112549695426,184
155.66904755831214,2018
76.79898987322333,832
50.21320343559643,109
79.98275605729683,297
42.8700576850888,154
35.213203435596434,385
49.94112549695427,237
92.08326112068517,1069
63.698484809834966,348
54.79898987322332,98
67.84062043356592,264
195.59797974644667,2337
51.79898987322332,501
34.213203435596434,88
74.66904755831209,576
91.74011537017756,1046
54.62741699796952,213
191.22539674441634,1931
184.11269837220817,1883
67.69848480983497,483
97.04163056034258,591
41.14213562373095,100
96.18376618407353,1196
69.52691193458116,467
252.63961030678956,1785
65.14213562373095,411
67.59797974644663,105
64.28427124746187,525
48.62741699796951,79
122.0538238691623,1150
238.6396103067894,2073
85.8822509939085,632
58.45584412271569,607
80.84062043356592,534
79.87005768508878,999
135.2842712474619,1402
90.18376618407353,1040
220.2548339959393,1200
52.87005768508878,470
224.18376618407373,890
79.39696961966993,269
49.798989873223334,286
85.52691193458116,826
94.45584412271567,604
62.698484809834966,385
64.25483399593901,372
86.98275605729683,1250
156.76955262170048,1117
80.0832611206852,756
105.95331880577395,1775
39.72792206135786,513
74.59797974644663,599
37.38477631085023,84
239.98275605729705,2702
24.72792206135786,91
152.06601717798213,1056
223.18376618407376,1636
79.32590180780446,929
61.84062043356592,340
71.11269837220803,376
66.84062043356592,586
21.384776310850242,32
66.72792206135783,655
130.254833995939,1014
125.69848480983495,1098
197.15432893255087,1924
75.52691193458116,551
96.59797974644661,1731
59.284271247461874,488
46.62741699796952,218
74.42640687119281,317
161.32590180780454,1874
44.55634918610404,156
94.46803743153538,1526
88.66904755831209,361
74.35533905932736,593
62.0416305603426,544
97.91168824543136,1140
78.14213562373094,477
46.87005768508881,140
70.52691193458115,204
208.4264068711929,1341
203.35533905932743,2097
74.25483399593901,257
54.355339059327356,348
57.28427124746189,302
47.28427124746189,149
56.2132034355964,135
90.81118318204301,956
47.4558441227157,122
147.52691193458122,1106
74.62741699796949,382
32.45584412271572,116
203.01219330881983,2217
87.8406204335659,1123
74.18376618407353,394
56.42640687119282,659
79.59797974644661,179
50.727922061357845,251
100.4558441227157,879
32.97056274847715,216
85.08326112068518,693
107.53910524340084,822
71.6690475583121,713
53.870057685088796,175
59.04163056034259,132
73.6690475583121,556
74.52691193458114,342
72.0832611206852,571
38.284271247461895,80
41.69848480983499,108
69.35533905932733,811
66.69848480983498,220
243.15432893255084,2585
142.59797974644667,1488
44.79898987322332,103
119.94112549695426,1066
125.11269837220804,1337
59.35533905932736,297
55.254833995939016,270
49.38477631085023,277
70.42640687119282,174
87.49747468305827,1133
14.899494936611667,33
66.94112549695426,265
130.01219330881972,796
41.62741699796952,204
50.28427124746189,391
63.87005768508877,412
81.45584412271569,268
110.12489168102775,1201
201.84062043356607,1919
44.698484809834994,174
65.0832611206852,457
51.870057685088796,764
104.95331880577395,590
80.98275605729684,2187
97.32590180780446,840
84.0832611206852,884
210.49747468305839,1927
96.29646455628158,702
89.8406204335659,695
58.28427124746189,382
176.39696961967007,1633
170.0121933088198,1029
206.11269837220811,1617
83.91168824543138,1059
66.52691193458116,427
56.35533905932735,126
55.35533905932735,403
37.798989873223334,159
164.32590180780457,1758
103.5979797464466,444
98.0121933088197,1088
61.69848480983498,240
152.11269837220806,822
75.59797974644663,541
